Word,POS,Tag,TagGeneral,TagPos,TagId
"['Climbing', 'Mount', 'Aconcagua', 'is', 'a', 'thrilling', 'adventure', 'for', 'many', 'trekkers', '.', 'Climbing', 'Mount', 'Aconcagua', 'is', 'a', 'thrilling', 'adventure', 'for', 'many', 'trekkers', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', '.', 'VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Damavand', 'is', 'a', 'thrilling', 'adventure', 'for', 'many', 'hikers', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Damavand', 'will', 'be', 'an', 'unforgettable', 'experience', 'for', 'any', 'adventurer', '.']","['VBG', 'NNP', 'NNP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Denali', 'is', 'an', 'exhilarating', 'experience', 'for', 'many', 'adventurers', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Denali', 'is', 'on', 'my', 'bucket', 'list', 'for', 'the', 'summer', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'IN', 'PRP$', 'NN', 'NN', 'IN', 'DT', 'NN', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Elbrus', 'in', 'Russia', 'is', 'a', 'thrilling', 'experience', '.']","['VBG', 'NNP', 'NNP', 'IN', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Elbrus', 'is', 'a', 'challenging', 'adventure', 'for', 'many', 'hikers', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Etna', 'is', 'a', 'breathtaking', 'experience', 'that', 'attracts', 'many', 'adventurers', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'VBZ', 'JJ', 'NNS', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Etna', 'is', 'an', 'exhilarating', 'adventure', 'for', 'many', 'tourists', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Fuji', 'during', 'the', 'cherry', 'blossom', 'season', 'is', 'a', 'breathtaking', 'experience', '.']","['VBG', 'NNP', 'NNP', 'IN', 'DT', 'JJ', 'NN', 'NN', 'VBZ', 'DT', 'JJ', 'NN', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Fuji', 'is', 'a', 'dream', 'for', 'many', 'adventurers', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'NN', 'IN', 'JJ', 'NNS', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Fuji', 'is', 'a', 'dream', 'for', 'many', 'hikers', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'NN', 'IN', 'JJ', 'NNS', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Fuji', 'is', 'a', 'popular', 'activity', 'among', 'tourists', 'visiting', 'Japan', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NNS', 'VBG', 'NNP', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Fuji', 'is', 'a', 'popular', 'activity', 'in', 'Japan', 'during', 'the', 'summer', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'VBG', 'DT', 'NN', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Fuji', 'is', 'on', 'many', ""adventurers'"", 'bucket', 'lists', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'IN', 'JJ', 'NNS', 'NN', 'NNS', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Fuji', 'is', 'on', 'my', 'bucket', 'list', 'for', 'next', 'year', '.', 'Climbing', 'Mount', 'Fuji', 'is', 'on', 'my', 'bucket', 'list', 'for', 'next', 'year', '.', 'Climbing', 'Mount', 'Fuji', 'is', 'on', 'my', 'bucket', 'list', 'for', 'next', 'year', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'IN', 'PRP$', 'NN', 'NN', 'IN', 'JJ', 'NN', '.', 'VBG', 'NNP', 'NNP', 'VBZ', 'IN', 'PRP$', 'NN', 'NN', 'IN', 'JJ', 'NN', '.', 'VBG', 'NNP', 'NNP', 'VBZ', 'IN', 'PRP$', 'NN', 'NN', 'IN', 'JJ', 'NN', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Fuji', 'is', 'on', 'my', 'bucket', 'list', 'for', 'the', 'year', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'IN', 'PRP$', 'NN', 'NN', 'IN', 'DT', 'NN', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Fuji', 'is', 'one', 'of', 'the', 'highlights', 'of', 'visiting', 'Japan', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'CD', 'IN', 'DT', 'NNS', 'IN', 'VBG', 'NNP', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Hood', 'is', 'a', 'favorite', 'activity', 'for', 'adventure', 'seekers', 'in', 'Oregon', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', 'NNS', 'IN', 'NNP', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Hood', 'is', 'a', 'memorable', 'experience', 'for', 'many', 'adventurers', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Hood', 'is', 'a', 'thrilling', 'experience', 'for', 'outdoor', 'enthusiasts', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Hood', 'is', 'an', 'exhilarating', 'experience', 'for', 'outdoor', 'enthusiasts', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Hood', 'is', 'an', 'unforgettable', 'experience', 'for', 'many', 'outdoor', 'enthusiasts', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'JJ', 'NNS', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Kenya', 'can', 'be', 'a', 'thrilling', 'adventure', 'for', 'experienced', 'hikers', '.']","['VBG', 'NNP', 'NNP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Kenya', 'is', 'an', 'unforgettable', 'experience', 'for', 'adventurers', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NNS', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Kenya', 'provides', 'breathtaking', 'views', 'of', 'the', 'surrounding', 'landscape', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'JJ', 'NNS', 'IN', 'DT', 'JJ', 'NN', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Kilimanjaro', 'is', 'a', 'challenge', 'that', 'many', 'adventurers', 'undertake', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'NN', 'WDT', 'JJ', 'NNS', 'VB', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Kilimanjaro', 'is', 'a', 'challenging', 'yet', 'rewarding', 'experience', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'RBT', 'JJ', 'NN', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Kilimanjaro', 'is', 'a', 'dream', 'for', 'many', 'adventurers', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'NN', 'IN', 'JJ', 'NNS', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Kilimanjaro', 'is', 'a', 'once', '-', 'in', '-a', '-lifetime', 'experience', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', '-LRB-', 'IN', '-DT', '-NN', 'NN', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Kilimanjaro', 'is', 'a', 'thrilling', 'adventure', 'for', 'many', 'trekkers', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Kilimanjaro', 'is', 'an', 'adventure', 'of', 'a', 'lifetime', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'NN', 'IN', 'DT', 'NN', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Kilimanjaro', 'is', 'an', 'unforgettable', 'experience', 'for', 'many', 'adventurers', '.', 'Climbing', 'Mount', 'Kilimanjaro', 'is', 'an', 'unforgettable', 'experience', 'for', 'many', 'adventurers', '.', 'Climbing', 'Mount', 'Kilimanjaro', 'is', 'an', 'unforgettable', 'experience', 'for', 'many', 'adventurers', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', '.', 'VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', '.', 'VBG', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Kilimanjaro', 'is', 'on', 'many', ""adventurers'"", 'bucket', 'lists', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'IN', 'JJ', 'NNS', 'NN', 'NNS', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Kilimanjaro', 'is', 'on', 'my', 'bucket', 'list', 'for', 'next', 'year', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'IN', 'PRP$', 'NN', 'NN', 'IN', 'JJ', 'NN', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Climbing', 'Mount', 'Kilimanjaro', 'is', 'on', 'my', 'bucket', 'list', '.', 'Climbing', 'Mount', 'Kilimanjaro', 'is', 'on', 'my', 'bucket', 'list', '.', 'Climbing', 'Mount', 'Kilimanjaro', 'is', 'on', 'my', 'bucket', 'list', '.']","['VBG', 'NNP', 'NNP', 'VBZ', 'IN', 'PRP$', 'NN', 'NN', '.', 'VBG', 'NNP', 'NNP', 'VBZ', 'IN', 'PRP$', 'NN', 'NN', '.', 'VBG', 'NNP', 'NNP', 'VBZ', 'IN', 'PRP$', 'NN', 'NN', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
